transaction_id,merchant_id,timestamp,amount,customer_id,status
T6F68E9D5A82C,M6833A44E,2024-11-03 20:46:36.780181,4335.639199076172,C62872,completed
T1B6813B1E889,M6833A44E,2024-11-03 11:34:36.780181,160.90795225675038,C68354,completed
TA0E252DEC113,M6833A44E,2024-11-03 11:49:36.780181,3758.9425290780327,C48539,completed
TF343D24B5001,M6833A44E,2024-11-04 14:26:36.780181,3585.958012145947,C84755,completed
T8D23640A8875,M6833A44E,2024-11-04 08:41:36.780181,2273.1494280529564,C62218,completed
T251459A30153,M6833A44E,2024-11-04 17:09:36.780181,751.6648179957486,C99511,completed
T1D005EA0206F,M6833A44E,2024-11-04 20:01:36.780181,2935.876475072021,C38766,completed
TB04B36566B5D,M6833A44E,2024-11-04 16:37:36.780181,2257.9573655392246,C66985,completed
T3CF23AB32221,M6833A44E,2024-11-04 09:14:36.780181,470.74967689785797,C28150,completed
T0F7D6AC5659F,M6833A44E,2024-11-04 09:14:36.780181,1994.7623294262494,C32129,completed
TEC574CB08420,M6833A44E,2024-11-04 08:53:36.780181,2928.159920172501,C89054,completed
TD933A1A85BE7,M6833A44E,2024-11-04 11:40:36.780181,2002.6272040364308,C49425,completed
T8672115379C9,M6833A44E,2024-11-04 20:56:36.780181,2985.851077533597,C53654,completed
T104F4AF9ED80,M6833A44E,2024-11-04 11:20:36.780181,1866.3329307515887,C50321,completed
T5E62CF08A569,M6833A44E,2024-11-04 16:41:36.780181,3825.454877663632,C53524,completed
T832281CDB847,M6833A44E,2024-11-04 20:42:36.780181,477.15865977018416,C78222,completed
T78C1418EAC49,M6833A44E,2024-11-04 11:43:36.780181,2037.0433234791287,C45168,completed
TE1BFC3567E3E,M6833A44E,2024-11-04 09:54:36.780181,1406.0467571998524,C91568,completed
TDE656E49EB9F,M6833A44E,2024-11-04 08:49:36.780181,3925.5656892818583,C34804,completed
T91715F4C13DD,M6833A44E,2024-11-04 20:05:36.780181,877.5342294018833,C21783,completed
T5085937696FD,M6833A44E,2024-11-04 14:46:36.780181,1838.5312436353236,C57251,completed
TA78A5D562CEF,M6833A44E,2024-11-05 13:57:36.780181,1490.3270756616657,C80019,completed
TCF3C5A4B26FB,M6833A44E,2024-11-05 08:02:36.780181,4795.805948944678,C44144,completed
T167F24F8F8F3,M6833A44E,2024-11-05 19:47:36.780181,2523.687602882096,C75523,completed
TBEAE6F25BCE9,M6833A44E,2024-11-05 20:50:36.780181,3485.6903595293224,C59766,completed
T1DF4591D6FE1,M6833A44E,2024-11-05 15:20:36.780181,2927.3545005841993,C70128,completed
T2B1C793DE9C2,M6833A44E,2024-11-05 14:23:36.780181,4231.329233001907,C84985,completed
T13AAF15C62B7,M6833A44E,2024-11-05 14:54:36.780181,1730.5572368080993,C82877,completed
T17C480FE23F3,M6833A44E,2024-11-05 20:11:36.780181,771.4994663090281,C67272,completed
TAD8E1C634BC7,M6833A44E,2024-11-05 19:00:36.780181,3485.3274929702434,C81193,completed
T606106D91FEF,M6833A44E,2024-11-05 08:26:36.780181,4046.6862422428862,C33911,completed
T89E87EC8F3E0,M6833A44E,2024-11-05 18:57:36.780181,1108.031977296032,C51605,completed
TC379F62E8D48,M6833A44E,2024-11-05 16:19:36.780181,2489.8625708890722,C62622,completed
T6EB6FE086B4D,M6833A44E,2024-11-05 13:32:36.780181,1972.6087717850314,C47669,completed
TA25B3D6EBCB7,M6833A44E,2024-11-05 09:10:36.780181,2742.393929367828,C44865,completed
T704FEA387AD9,M6833A44E,2024-11-05 17:39:36.780181,3526.5337482846994,C71592,completed
T53745F237083,M6833A44E,2024-11-05 12:36:36.780181,4193.7839502963525,C91810,completed
T2AF7D19C4CD7,M6833A44E,2024-11-05 10:35:36.780181,388.1921636998921,C48785,completed
T4BFF0BB0A0EE,M6833A44E,2024-11-05 20:10:36.780181,2987.0427205659985,C97051,completed
TDA4C09058E21,M6833A44E,2024-11-05 15:38:36.780181,3153.7817186164393,C59561,completed
T2E4A45301870,M6833A44E,2024-11-05 13:23:36.780181,3415.3075361253063,C58448,completed
T605801DEBDF9,M6833A44E,2024-11-05 15:42:36.780181,1810.5881149518764,C29078,completed
T92F830BDDE02,M6833A44E,2024-11-05 14:45:36.780181,2234.058891625871,C43611,completed
TF2C8F3E296EA,M6833A44E,2024-11-05 13:41:36.780181,3746.770676659039,C41020,completed
T68EB8213961C,M6833A44E,2024-11-05 08:33:36.780181,1169.051451879607,C49447,completed
TADC4D50EA416,M6833A44E,2024-11-05 15:29:36.780181,1380.9967397041614,C14720,completed
T4DBEF66FF108,M6833A44E,2024-11-05 18:44:36.780181,160.5923092540937,C46658,completed
T9778CCB3CAE8,M6833A44E,2024-11-05 20:40:36.780181,3522.206477774668,C81245,completed
T4F9DDD97705A,M6833A44E,2024-11-05 14:19:36.780181,4978.497081387247,C28627,completed
T723DF2BFF637,M6833A44E,2024-11-05 19:39:36.780181,4487.747118653396,C72014,completed
T2D0DC85CCA17,M6833A44E,2024-11-06 10:53:36.780181,4513.0672147866235,C27217,completed
T8FB7A6C751C2,M6833A44E,2024-11-06 12:36:36.780181,379.5327821252965,C99827,completed
TD9068D3E3618,M6833A44E,2024-11-06 12:04:36.780181,3350.7477349957235,C64594,completed
TBFF705B36C94,M6833A44E,2024-11-06 16:06:36.780181,1617.0265761508706,C17270,completed
T2FAB915CFCD4,M6833A44E,2024-11-06 08:08:36.780181,3999.4507607060063,C30193,completed
TEE7EAF3C92B9,M6833A44E,2024-11-06 11:27:36.780181,2018.7572698317663,C18435,completed
T348AB01E1362,M6833A44E,2024-11-06 08:14:36.780181,1620.3717039852509,C96755,completed
T55ED12DC016E,M6833A44E,2024-11-06 13:17:36.780181,2722.2345200909067,C49739,completed
TC181DA0AFB47,M6833A44E,2024-11-06 20:02:36.780181,4891.257309411424,C69916,completed
T3A1280BD198F,M6833A44E,2024-11-06 11:13:36.780181,4147.4933961301995,C10538,completed
T7A908B0F26D5,M6833A44E,2024-11-06 11:23:36.780181,4859.645875200627,C38032,completed
TA3E4CE313766,M6833A44E,2024-11-06 13:27:36.780181,3830.9793071417275,C20202,completed
TA96A30AC4364,M6833A44E,2024-11-06 13:02:36.780181,1460.8606097848995,C35297,completed
TD1BD6A046104,M6833A44E,2024-11-06 15:44:36.780181,1957.198038786448,C44789,completed
T9875EE000336,M6833A44E,2024-11-06 14:01:36.780181,3379.9268847498633,C98452,completed
T77DF6FF224AF,M6833A44E,2024-11-06 09:32:36.780181,4847.453526981701,C32993,completed
TCDCD083C319C,M6833A44E,2024-11-06 14:04:36.780181,3773.046532440293,C84585,completed
TA531D27F2756,M6833A44E,2024-11-06 12:15:36.780181,1881.8772849399,C97949,completed
T2FACBC3C44CE,M6833A44E,2024-11-06 09:42:36.780181,4002.292481340136,C36538,completed
T17CCD5040633,M6833A44E,2024-11-06 18:38:36.780181,2824.169399736675,C53141,completed
T14E46AC9AAD1,M6833A44E,2024-11-06 18:01:36.780181,3422.123360075909,C51635,completed
TEA9B949AFDB0,M6833A44E,2024-11-07 19:16:36.780181,3463.0965241056706,C77227,completed
T2B147C9CE89B,M6833A44E,2024-11-07 09:04:36.780181,1756.5467578176701,C92166,completed
T0A051F03891F,M6833A44E,2024-11-07 12:04:36.780181,2135.662985804841,C76081,completed
TEF2090726621,M6833A44E,2024-11-07 18:17:36.780181,838.0356288167384,C34052,completed
TBC3CCC53BAAC,M6833A44E,2024-11-07 14:30:36.780181,500.0713801452746,C75152,completed
T30A741AD62C5,M6833A44E,2024-11-07 10:59:36.780181,2914.2089085987486,C22469,completed
TBEBF0D131622,M6833A44E,2024-11-07 12:30:36.780181,4763.335371964875,C23877,completed
TDCCD1A8C7329,M6833A44E,2024-11-07 14:24:36.780181,3262.7106019214093,C62857,completed
T3CF884A69B8F,M6833A44E,2024-11-07 17:24:36.780181,2026.2331667910203,C51206,completed
TE80801C06D36,M6833A44E,2024-11-07 15:02:36.780181,3156.9432646615933,C49971,completed
T0EACDA3F3A27,M6833A44E,2024-11-07 12:25:36.780181,1263.6502559676996,C68418,completed
TE323689E056D,M6833A44E,2024-11-07 18:48:36.780181,466.24606400373244,C84712,completed
TCB9228C6DAAF,M6833A44E,2024-11-07 19:11:36.780181,1797.8257874293497,C97086,completed
TF8C6FF4323A5,M6833A44E,2024-11-07 10:12:36.780181,2756.209356181122,C95364,completed
TBF3ED66C0A1C,M6833A44E,2024-11-07 08:42:36.780181,2398.694452098437,C83498,completed
T6EFFEB03D54D,M6833A44E,2024-11-07 09:01:36.780181,3143.4398099447253,C36307,completed
T4D2C1FABDB9B,M6833A44E,2024-11-07 16:47:36.780181,3794.780642893706,C16832,completed
T98110AFF4A32,M6833A44E,2024-11-07 20:10:36.780181,1220.621459064074,C92999,completed
T5B9A68591DBC,M6833A44E,2024-11-07 13:27:36.780181,4636.8299879407,C74048,completed
T701AFA2252FD,M6833A44E,2024-11-07 12:38:36.780181,4042.076752621584,C98822,completed
TEE56A177BAEA,M6833A44E,2024-11-07 11:58:36.780181,1290.8958065204959,C88791,completed
T65A2C3BCA9A5,M6833A44E,2024-11-07 18:01:36.780181,1784.527730852977,C12222,completed
TD274492677B1,M6833A44E,2024-11-07 19:58:36.780181,4288.400470524536,C16913,completed
T986784E5C655,M6833A44E,2024-11-07 15:25:36.780181,327.386607298235,C80815,completed
TD9C16AB6F638,M6833A44E,2024-11-07 18:06:36.780181,1571.091931620306,C37796,completed
T4ABCED9A15BA,M6833A44E,2024-11-07 08:10:36.780181,507.91392701672567,C70581,completed
T3264AAD836D1,M6833A44E,2024-11-07 13:24:36.780181,4223.873510798739,C84874,completed
T23A72D103C2A,M6833A44E,2024-11-07 11:00:36.780181,4720.294640378829,C87207,completed
T9C8D7BE1C37C,M6833A44E,2024-11-08 11:03:36.780181,2323.5591079004557,C13167,completed
TE26D0DF358B2,M6833A44E,2024-11-08 15:30:36.780181,3931.4565684532763,C94949,completed
TEE7DA9455356,M6833A44E,2024-11-08 11:28:36.780181,4857.278974922308,C54297,completed
TA260DDBB85D1,M6833A44E,2024-11-08 20:27:36.780181,2754.5171790599225,C63181,completed
T66CAF1D5FA5D,M6833A44E,2024-11-08 09:12:36.780181,3017.2052904944835,C75836,completed
T268B999CB4EE,M6833A44E,2024-11-08 16:04:36.780181,3494.761734055793,C30411,completed
TE597A2F57BEB,M6833A44E,2024-11-08 08:09:36.780181,1217.2454818412089,C97901,completed
T87AF7087652B,M6833A44E,2024-11-08 12:35:36.780181,1613.671582906224,C78591,completed
T23A41031E8A9,M6833A44E,2024-11-08 14:46:36.780181,1721.0437396120549,C84307,completed
TE3A05D9E39B8,M6833A44E,2024-11-08 14:39:36.780181,1218.673875561011,C46608,completed
TF3DCE6ADED2C,M6833A44E,2024-11-08 17:06:36.780181,2585.5200133980197,C87295,completed
TD11D083C9635,M6833A44E,2024-11-08 08:29:36.780181,624.0775790954622,C22678,completed
T1D5FA03EE5B0,M6833A44E,2024-11-08 15:24:36.780181,4141.813188611379,C66001,completed
T11403071F260,M6833A44E,2024-11-08 13:33:36.780181,797.7508423094033,C74889,completed
TC03BE4533FAF,M6833A44E,2024-11-08 14:18:36.780181,1186.8920878109438,C23312,completed
TCFDB0D4CB504,M6833A44E,2024-11-09 13:40:36.780181,4497.97219398117,C97689,completed
T1AC0CEBA337A,M6833A44E,2024-11-09 14:17:36.780181,1091.2183059203537,C61679,completed
TE44A5F304BFA,M6833A44E,2024-11-09 19:29:36.780181,3622.396005739123,C31524,completed
T7B5E377CA74F,M6833A44E,2024-11-09 10:43:36.780181,2566.7478556619712,C87793,completed
T00C85D60EC1F,M6833A44E,2024-11-09 10:46:36.780181,2238.7330563415453,C22660,completed
T6838F447F365,M6833A44E,2024-11-09 10:12:36.780181,1905.1235895093166,C33535,completed
T9B9CF57D4ACF,M6833A44E,2024-11-09 11:41:36.780181,2694.2142913685,C64011,completed
T2F36FF244409,M6833A44E,2024-11-09 13:42:36.780181,3463.174819319631,C75762,completed
TA8DE8615C0B2,M6833A44E,2024-11-09 15:51:36.780181,4605.995629347799,C29164,completed
T973F67F17456,M6833A44E,2024-11-09 16:12:36.780181,2817.682672029026,C66718,completed
T4BBC78BADA7F,M6833A44E,2024-11-09 14:56:36.780181,740.6262495830997,C18384,completed
T1474C066DB16,M6833A44E,2024-11-09 11:42:36.780181,4023.185122541548,C17485,completed
TA0E67D66935F,M6833A44E,2024-11-09 08:50:36.780181,1992.2438255056086,C49592,completed
T2DC3368FA56E,M6833A44E,2024-11-09 08:14:36.780181,1938.2253269947364,C46477,completed
T01F0D12BC72F,M6833A44E,2024-11-09 09:43:36.780181,1838.647920774848,C90016,completed
T3BA357CC5134,M6833A44E,2024-11-09 18:08:36.780181,4055.962788624725,C72804,completed
TA3DF7180FE52,M6833A44E,2024-11-09 15:19:36.780181,4260.037746620265,C62585,completed
T41737BA97B93,M6833A44E,2024-11-09 09:35:36.780181,2817.1186525899493,C48153,completed
T2053F380C5B2,M6833A44E,2024-11-09 09:26:36.780181,3366.445985358985,C70362,completed
T8C957650234A,M6833A44E,2024-11-09 20:50:36.780181,3890.5436906930877,C86055,completed
TB89F6F0CCAAA,M6833A44E,2024-11-09 20:06:36.780181,1801.6016988315778,C79385,completed
T7950999FD9A0,M6833A44E,2024-11-09 15:52:36.780181,2892.5091069385708,C31552,completed
T3AF1AA8EEA84,M6833A44E,2024-11-09 11:45:36.780181,2821.5654787946714,C45743,completed
TA41B568F740A,M6833A44E,2024-11-09 16:11:36.780181,3493.9628907485553,C34638,completed
T52BA15DC68B1,M6833A44E,2024-11-09 12:22:36.780181,3583.4232812027562,C50624,completed
T255E0D3E3E67,M6833A44E,2024-11-10 19:07:36.780181,3045.5503053668394,C10441,completed
TAFE3CB5F8196,M6833A44E,2024-11-10 19:52:36.780181,2222.5513936511206,C31893,completed
T289DAB54D138,M6833A44E,2024-11-10 08:54:36.780181,198.28254751311812,C79443,completed
T0B86A3D8397C,M6833A44E,2024-11-10 09:06:36.780181,3009.4164832401234,C53047,completed
T0E8709B73CE1,M6833A44E,2024-11-10 12:54:36.780181,2286.357906294862,C52389,completed
TB7D1F1408CFC,M6833A44E,2024-11-10 18:07:36.780181,2538.1208861977134,C84010,completed
TD4327114A541,M6833A44E,2024-11-10 09:06:36.780181,1965.374946870803,C55395,completed
TDBE280D51DEE,M6833A44E,2024-11-10 18:12:36.780181,1698.2263373638998,C99119,completed
T2906737A5D11,M6833A44E,2024-11-10 08:52:36.780181,1770.9411828641596,C20965,completed
T6C3D3D09BC00,M6833A44E,2024-11-10 08:01:36.780181,326.2659285067841,C43712,completed
T1F908C25BB70,M6833A44E,2024-11-10 13:44:36.780181,4904.869284143335,C24108,completed
T8B97B0B83BB5,M6833A44E,2024-11-10 13:30:36.780181,1465.5216872001033,C62658,completed
T330F6AF7FB87,M6833A44E,2024-11-10 19:46:36.780181,1497.0705166782427,C40415,completed
T170764EFB0CE,M6833A44E,2024-11-10 10:00:36.780181,4753.721417449532,C73019,completed
T183E63DB57A9,M6833A44E,2024-11-10 14:49:36.780181,952.6572025876844,C71025,completed
T69CA33C28469,M6833A44E,2024-11-10 16:06:36.780181,114.97283112492192,C77087,completed
T40448325E586,M6833A44E,2024-11-10 13:29:36.780181,2913.0341905896953,C27505,completed
T69EEB3C7F2FC,M6833A44E,2024-11-10 12:23:36.780181,2827.6697314076646,C15262,completed
T53F9895809C2,M6833A44E,2024-11-10 14:05:36.780181,578.036471333127,C29436,completed
T072850C57268,M6833A44E,2024-11-10 15:50:36.780181,1792.5126712472356,C27368,completed
TC556A0BCE6FF,M6833A44E,2024-11-10 10:08:36.780181,2461.1774365934925,C43688,completed
T11E6AF8E0A85,M6833A44E,2024-11-10 11:06:36.780181,1722.5210654061968,C74328,completed
TD45F95AC6826,M6833A44E,2024-11-11 12:50:36.780181,2843.882630084236,C30368,completed
TD2F0BEACE81D,M6833A44E,2024-11-11 18:01:36.780181,3831.8187080659036,C68842,completed
T246D13E55CC8,M6833A44E,2024-11-11 14:41:36.780181,4581.556640786993,C92816,completed
TC7D9E432F797,M6833A44E,2024-11-11 11:36:36.780181,2608.267352265897,C85367,completed
T45FAF5B91D6C,M6833A44E,2024-11-11 12:41:36.780181,4291.121982667876,C39120,completed
T17AAE104AFBA,M6833A44E,2024-11-11 17:17:36.780181,2203.1507442421093,C30365,completed
T093FD53BD099,M6833A44E,2024-11-11 18:31:36.780181,3904.294474975874,C89309,completed
